price,latitude,longitude,city,operation,surface,rooms,elevator,parking
299900,41.443848,2.1805425,Barcelona,purchase,95,3,1,0
135000,41.42244,2.2061126,Barcelona,purchase,76,3,0,0
260000,41.429546,2.160354,Barcelona,purchase,58,2,1,0
1595000,41.3996,2.1297784,Barcelona,purchase,327,5,1,0
470000,41.39222,2.1527724,Barcelona,purchase,83,3,0,0
149000,41.420227,2.1526275,Barcelona,purchase,62,2,0,0
1200000,41.40788,2.144362,Barcelona,purchase,171,2,0,0
878603,41.4074,2.1473887,Barcelona,purchase,117,3,1,0
375000,40.387665,-3.6939049,Madrid,purchase,73,2,1,0
795000,40.43033,-3.6630507,Madrid,purchase,175,4,1,0
400000,40.410915,-3.6930318,Madrid,purchase,89,2,0,0
5450000,40.42944,-3.6756155,Madrid,purchase,400,3,1,0
630000,40.42421,-3.6700194,Madrid,purchase,131,2,1,0
650000,40.43127,-3.715198,Madrid,purchase,123,3,1,0
650000,40.431282,-3.7154565,Madrid,purchase,123,3,1,0
2600000,40.42065,-3.6897311,Madrid,purchase,247,3,1,0
214000,40.475567,-3.7140818,Madrid,purchase,56,2,1,0
879000,40.436447,-3.681469,Madrid,purchase,76,2,1,0
325000,40.40693,-3.701625,Madrid,purchase,70,2,1,0
222000,40.466026,-3.632154,Madrid,purchase,70,3,1,0
720000,40.42024,-3.7179408,Madrid,purchase,146,4,1,0
117000,40.375217,-3.667531,Madrid,purchase,74,3,0,0
136000,40.407024,-3.6145644,Madrid,purchase,67,2,0,0
279000,40.420383,-3.7178915,Madrid,purchase,47,0,1,0
899000,40.428593,-3.6679068,Madrid,purchase,175,3,1,0
117000,40.375137,-3.667642,Madrid,purchase,74,3,0,0
136000,40.407127,-3.6145015,Madrid,purchase,67,2,0,0
875000,40.478447,-3.7331617,Madrid,purchase,168,4,1,1
1175000,40.413708,-3.712987,Madrid,purchase,173,4,1,0
752248,40.41588,-3.708553,Madrid,purchase,132,3,1,0
140000,40.40448,-3.737858,Madrid,purchase,47,1,1,0
390000,40.404743,-3.703046,Madrid,purchase,81,2,1,0
214000,40.47554,-3.714236,Madrid,purchase,56,2,1,0
262500,40.44465,-3.5892544,Madrid,purchase,63,1,1,0
385000,40.458847,-3.6262994,Madrid,purchase,79,1,1,0
635000,40.416725,-3.6627731,Madrid,purchase,151,4,1,0
222000,40.465855,-3.6319318,Madrid,purchase,70,3,1,0
670000,40.411617,-3.6681006,Madrid,purchase,140,3,1,0
185000,40.45215,-3.7087772,Madrid,purchase,45,1,0,0
145000,40.38507,-3.7152774,Madrid,purchase,62,2,1,0
295000,40.4412,-3.6817503,Madrid,purchase,42,1,0,0
196000,40.425858,-3.7036953,Madrid,purchase,32,1,0,0
1100000,40.41937,-3.6745021,Madrid,purchase,224,5,1,0
410000,40.435795,-3.6728494,Madrid,purchase,146,1,0,0
1760000,40.425426,-3.69572,Madrid,purchase,145,3,1,0
298000,40.442757,-3.6513708,Madrid,purchase,99,3,1,0
225000,40.42668,-3.6657548,Madrid,purchase,35,1,0,0
420000,40.46291,-3.6751018,Madrid,purchase,73,1,1,0
400000,40.405174,-3.7111864,Madrid,purchase,118,3,1,0
550000,40.457443,-3.694897,Madrid,purchase,114,4,1,0
970000,40.43625,-3.69315,Madrid,purchase,74,2,0,0
565000,40.414753,-3.674941,Madrid,purchase,73,2,1,0
1450000,40.41455,-3.6726387,Madrid,purchase,219,6,1,0
359000,40.39373,-3.69408,Madrid,purchase,104,3,1,0
685000,40.436676,-3.7002792,Madrid,purchase,88,2,1,0
185000,40.443596,-3.5844548,Madrid,purchase,54,1,1,0
290000,40.470478,-3.7219844,Madrid,purchase,73,3,1,0
180000,40.40744,-3.7495713,Madrid,purchase,74,3,0,0
205000,40.3792,-3.63311,Madrid,purchase,77,2,0,0
120000,40.38564,-3.65338,Madrid,purchase,59,2,0,0
149000,40.40337,-3.75836,Madrid,purchase,61,3,0,0
620000,40.4311,-3.6654925,Madrid,purchase,138,3,1,0
560000,40.40182,-3.7097235,Madrid,purchase,148,5,1,1
350000,40.438255,-3.6652846,Madrid,purchase,60,1,1,0
510000,40.43398,-3.6725428,Madrid,purchase,83,3,1,0
269000,40.384865,-3.708311,Madrid,purchase,131,3,1,0
900000,40.4308,-3.6677525,Madrid,purchase,155,5,1,0
950000,40.447067,-3.696886,Madrid,purchase,268,5,1,0
470000,40.44723,-3.71561,Madrid,purchase,90,2,1,0
555000,40.497494,-3.6525345,Madrid,purchase,110,3,1,0
389900,40.373642,-3.7652824,Madrid,purchase,100,3,1,0
199000,40.389927,-3.7363474,Madrid,purchase,67,3,1,0
290000,40.46801,-3.63268,Madrid,purchase,89,3,1,0
930000,40.417503,-3.6727815,Madrid,purchase,121,4,1,0
299000,40.435146,-3.6728647,Madrid,purchase,59,2,1,0
950000,40.43328,-3.7041364,Madrid,purchase,125,3,1,0
450000,40.4366,-3.6720335,Madrid,purchase,78,3,0,0
750000,40.43657,-3.695841,Madrid,purchase,105,2,1,0
940500,40.438396,-3.714038,Madrid,purchase,168,3,1,0
269000,40.390533,-3.755559,Madrid,purchase,100,3,1,0
1050000,40.417465,-3.6720884,Madrid,purchase,133,3,1,0
160000,40.405018,-3.7389393,Madrid,purchase,55,2,1,0
1300000,40.438732,-3.7174692,Madrid,purchase,235,4,1,0
3250000,40.438328,-3.6900094,Madrid,purchase,340,5,1,0
495000,40.388214,-3.6910782,Madrid,purchase,109,2,1,0
2690000,40.43384,-3.6944656,Madrid,purchase,275,5,1,0
550000,40.40863,-3.7163959,Madrid,purchase,112,3,1,0
930000,40.44232,-3.7022595,Madrid,purchase,126,3,1,0
550000,40.43639,-3.6765862,Madrid,purchase,69,2,1,0
410000,40.48361,-3.7229135,Madrid,purchase,102,3,1,0
699900,40.40302,-3.6961796,Madrid,purchase,102,3,1,0
165000,40.397873,-3.7338834,Madrid,purchase,66,2,0,0
970000,40.41038,-3.6927273,Madrid,purchase,155,2,1,0
710000,40.412193,-3.6633813,Madrid,purchase,181,5,1,0
450000,40.46382,-3.6365075,Madrid,purchase,90,3,1,0
395000,40.486717,-3.6992216,Madrid,purchase,110,4,1,0
850000,40.44588,-3.6662166,Madrid,purchase,186,3,1,0
219000,40.43756,-3.6464245,Madrid,purchase,70,2,0,0
355000,40.404556,-3.7011616,Madrid,purchase,69,3,1,0
449000,40.39813,-3.6947029,Madrid,purchase,116,3,1,0
425000,40.43116,-3.7127137,Madrid,purchase,69,2,1,0
249000,40.40322,-3.73934,Madrid,purchase,70,3,0,0
485000,40.433228,-3.7233713,Madrid,purchase,108,3,1,0
1890000,40.42699,-3.6846545,Madrid,purchase,136,3,1,0
550000,40.40751,-3.6700406,Madrid,purchase,97,2,1,1
475000,40.44701,-3.7098184,Madrid,purchase,100,3,1,0
1590750,40.4232,-3.6870434,Madrid,purchase,116,3,1,0
1470000,40.419792,-3.7060223,Madrid,purchase,180,4,1,0
160000,40.462086,-3.7057667,Madrid,purchase,42,0,1,0
975000,40.43077,-3.7177083,Madrid,purchase,163,3,1,0
870000,40.435375,-3.7042456,Madrid,purchase,125,3,1,0
675000,40.44182,-3.6800034,Madrid,purchase,91,1,0,0
345000,40.468346,-3.7177706,Madrid,purchase,92,3,1,0
375000,40.40568,-3.6797357,Madrid,purchase,92,3,1,0
685000,40.426365,-3.6708062,Madrid,purchase,166,2,1,0
850000,40.46319,-3.654741,Madrid,purchase,201,2,1,0
4500000,40.427593,-3.6995602,Madrid,purchase,489,7,1,0
350000,40.436153,-3.649385,Madrid,purchase,116,4,1,0
695000,40.431435,-3.7109168,Madrid,purchase,120,4,1,0
2300000,40.432377,-3.6819248,Madrid,purchase,254,4,1,0
1290000,40.490185,-3.727512,Madrid,purchase,235,4,1,0
799000,40.425777,-3.6690423,Madrid,purchase,181,3,1,0
580000,40.39569,-3.6945515,Madrid,purchase,109,3,1,0
875000,40.43455,-3.6997273,Madrid,purchase,100,2,1,0
590000,40.42763,-3.707915,Madrid,purchase,93,2,0,0
575500,40.424706,-3.7101715,Madrid,purchase,80,2,1,0
195000,40.392956,-3.7218015,Madrid,purchase,75,3,1,0
157000,40.46141,-3.71094,Madrid,purchase,50,2,1,0
170000,40.391163,-3.738767,Madrid,purchase,78,3,1,0
2350000,40.420837,-3.6865733,Madrid,purchase,177,2,1,0
1300000,40.43794,-3.7168763,Madrid,purchase,235,4,1,0
3950000,40.42247,-3.6849504,Madrid,purchase,228,4,1,0
1450000,40.450123,-3.6893373,Madrid,purchase,175,3,0,0
250000,40.39911,-3.6604683,Madrid,purchase,77,2,1,0
445000,40.45297,-3.65363,Madrid,purchase,81,2,0,0
420000,40.461674,-3.6743255,Madrid,purchase,73,1,1,0
170000,40.392803,-3.7511108,Madrid,purchase,63,2,1,0
609000,40.435055,-3.6650982,Madrid,purchase,89,2,0,0
1490000,40.458115,-3.6247194,Madrid,purchase,216,4,1,1
1175000,40.43646,-3.6998372,Madrid,purchase,153,4,1,0
730000,40.427334,-3.689066,Madrid,purchase,125,2,1,0
401000,40.43709,-3.64101,Madrid,purchase,87,3,0,0
385000,40.46314,-3.7008753,Madrid,purchase,57,2,1,0
479000,40.50957,-3.6782386,Madrid,purchase,130,4,1,0
750000,40.407097,-3.6777437,Madrid,purchase,109,2,1,1
265000,40.41813,-3.6264923,Madrid,purchase,88,3,1,0
1290000,40.421356,-3.7034507,Madrid,purchase,202,5,1,0
550000,40.436573,-3.6769426,Madrid,purchase,69,2,1,0
595000,40.425827,-3.6704586,Madrid,purchase,111,3,1,0
379000,40.452076,-3.7004695,Madrid,purchase,61,1,1,0
349500,40.404312,-3.6912906,Madrid,purchase,84,4,1,0
625000,40.4865,-3.6906977,Madrid,purchase,184,4,1,0
143000,40.37993,-3.6786306,Madrid,purchase,48,1,1,0
1750000,40.42887,-3.6848195,Madrid,purchase,150,2,1,0
199900,40.394413,-3.6609704,Madrid,purchase,72,2,1,0
385000,40.423195,-3.7068653,Madrid,purchase,75,2,0,0
280000,40.43676,-3.6571507,Madrid,purchase,82,2,1,0
575000,40.441868,-3.6713235,Madrid,purchase,105,3,1,0
233000,40.439217,-3.650976,Madrid,purchase,40,1,1,0
195000,40.372772,-3.7664983,Madrid,purchase,69,1,1,0
226900,40.39359,-3.7607203,Madrid,purchase,80,3,1,0
639000,40.426407,-3.6792638,Madrid,purchase,72,2,1,0
369000,40.477844,-3.6576602,Madrid,purchase,100,4,1,0
995000,40.434776,-3.681186,Madrid,purchase,126,3,1,0
170000,40.36923,-3.6912444,Madrid,purchase,90,3,0,0
990000,40.425503,-3.692433,Madrid,purchase,104,2,1,0
335000,40.366463,-3.602489,Madrid,purchase,153,3,1,0
223000,40.43143,-3.709218,Madrid,purchase,50,1,1,0
323000,40.48829,-3.6714492,Madrid,purchase,95,2,1,0
135000,40.39896,-3.6645784,Madrid,purchase,70,1,1,0
554000,40.437706,-3.7088692,Madrid,purchase,123,4,1,0
550000,40.45587,-3.6764903,Madrid,purchase,64,2,1,0
228000,40.43262,-3.65477,Madrid,purchase,75,2,0,0
465000,40.487854,-3.6508982,Madrid,purchase,110,3,1,0
1340000,40.436897,-3.673643,Madrid,purchase,141,3,1,0
532000,40.48586,-3.6946604,Madrid,purchase,88,2,1,0
325000,40.439045,-3.6977532,Madrid,purchase,91,3,1,0
350000,40.397877,-3.7013474,Madrid,purchase,76,2,1,0
515000,40.408386,-3.6684031,Madrid,purchase,101,3,1,0
300000,40.4564,-3.593405,Madrid,purchase,72,0,1,0
549000,40.495518,-3.6743367,Madrid,purchase,143,3,1,0
235000,40.412586,-3.6987948,Madrid,purchase,53,1,1,0
265000,40.442745,-3.6964333,Madrid,purchase,32,1,1,0
166000,40.409016,-3.7107558,Madrid,purchase,35,1,0,0
450000,40.402187,-3.629715,Madrid,purchase,155,3,1,0
160000,40.43183,-3.6389458,Madrid,purchase,60,2,1,0
214000,40.471706,-3.726363,Madrid,purchase,116,2,1,0
299000,40.46503,-3.7011924,Madrid,purchase,70,2,1,0
320000,40.43775,-3.6396017,Madrid,purchase,101,4,0,0
495000,40.437374,-3.703882,Madrid,purchase,98,3,1,0
550000,40.45366,-3.679624,Madrid,purchase,64,2,1,0
449000,40.423233,-3.6069198,Madrid,purchase,150,3,1,0
330000,40.428642,-3.6030936,Madrid,purchase,88,2,1,0
296000,40.430096,-3.6065593,Madrid,purchase,95,3,1,0
565000,40.493435,-3.6638324,Madrid,purchase,138,2,1,0
250000,40.423775,-3.696907,Madrid,purchase,40,1,0,0
250000,40.38921,-3.701061,Madrid,purchase,103,3,1,0
890000,40.424904,-3.70043,Madrid,purchase,118,3,1,0
990000,40.44173,-3.7127147,Madrid,purchase,212,5,1,0
895000,40.41752,-3.6700408,Madrid,purchase,109,2,1,0
1410000,40.422665,-3.6761024,Madrid,purchase,118,3,1,0
160000,40.401947,-3.6615796,Madrid,purchase,69,2,0,0
365000,40.483055,-3.7093232,Madrid,purchase,81,3,1,0
950000,40.417393,-3.7096217,Madrid,purchase,136,3,1,0
620000,40.43547,-3.676211,Madrid,purchase,98,3,0,0
475000,40.439705,-3.6736262,Madrid,purchase,100,4,1,0
535000,40.48453,-3.6949458,Madrid,purchase,150,4,1,0
170000,40.39832,-3.7454324,Madrid,purchase,75,3,1,0
317000,40.409985,-3.6998494,Madrid,purchase,60,2,1,0
380000,40.434322,-3.7046978,Madrid,purchase,61,2,0,0
1210000,40.42823,-3.6699233,Madrid,purchase,128,3,1,0
235000,40.394184,-3.7094233,Madrid,purchase,63,3,0,0
245000,40.391052,-3.7156272,Madrid,purchase,75,2,0,0
585000,40.468502,-3.6904979,Madrid,purchase,154,2,1,0
180000,40.375587,-3.7533822,Madrid,purchase,115,2,0,0
148000,40.36882,-3.7539685,Madrid,purchase,60,2,0,0
850000,40.421688,-3.6980448,Madrid,purchase,124,2,0,0
220000,40.39654,-3.7628517,Madrid,purchase,76,3,1,0
450000,40.43712,-3.7151134,Madrid,purchase,85,3,1,0
5500000,40.417896,-3.6891007,Madrid,purchase,264,4,1,0
365000,40.469734,-3.590024,Madrid,purchase,104,0,1,0
870000,40.48427,-3.633033,Madrid,purchase,314,3,0,0
354262,40.475258,-3.6764283,Madrid,purchase,79,2,0,0
648000,40.39919,-3.547643,Madrid,purchase,216,4,1,0
310000,40.433075,-3.7146611,Madrid,purchase,60,2,1,0
139900,40.409664,-3.712163,Madrid,purchase,36,1,0,0
435000,40.495846,-3.6567059,Madrid,purchase,101,2,1,0
200000,40.46475,-3.7015328,Madrid,purchase,56,2,0,0
1100000,40.409145,-3.6732936,Madrid,purchase,224,4,1,0
599000,40.41311,-3.7173805,Madrid,purchase,128,3,1,0
169000,40.404915,-3.7415311,Madrid,purchase,64,3,0,0
730000,40.481556,-3.6660445,Madrid,purchase,158,4,1,0
1100000,40.458965,-3.6947968,Madrid,purchase,247,3,1,0
613000,40.42119,-3.6758523,Madrid,purchase,235,4,1,0
1195000,40.444366,-3.7060735,Madrid,purchase,169,3,1,0
920000,40.450672,-3.6528656,Madrid,purchase,217,5,1,0
308000,40.43275,-3.6989968,Madrid,purchase,54,2,1,0
153902,40.407967,-3.7504263,Madrid,purchase,80,3,0,0
165000,40.464405,-3.7137039,Madrid,purchase,69,3,0,0
350000,40.436275,-3.7115433,Madrid,purchase,45,2,1,0
829000,40.415436,-3.7015567,Madrid,purchase,102,3,0,0
875000,40.43867,-3.699309,Madrid,purchase,221,4,1,0
365000,40.42543,-3.6666992,Madrid,purchase,96,2,1,0
220000,40.46925,-3.6999805,Madrid,purchase,47,1,1,0
371000,40.4607,-3.6709652,Madrid,purchase,72,2,1,0
245000,40.412056,-3.7202284,Madrid,purchase,67,2,1,0
665000,40.46011,-3.695468,Madrid,purchase,114,3,1,0
1000000,40.43334,-3.675281,Madrid,purchase,186,5,1,0
259000,40.45313,-3.7089803,Madrid,purchase,87,2,1,0
499900,40.4152,-3.6691842,Madrid,purchase,126,4,1,0
215000,40.463184,-3.7190194,Madrid,purchase,68,2,1,0
567000,40.42876,-3.647669,Madrid,purchase,178,3,1,0
537000,40.47159,-3.6736763,Madrid,purchase,120,2,1,0
299000,40.40019,-3.7037876,Madrid,purchase,51,2,1,0
470000,40.463696,-3.6797998,Madrid,purchase,57,1,1,0
190000,40.398808,-3.639099,Madrid,purchase,75,3,0,0
195000,40.42033,-3.7084985,Madrid,purchase,45,1,0,0
144000,40.427822,-3.6183658,Madrid,purchase,56,2,0,0
520000,40.46361,-3.749086,Madrid,purchase,206,3,0,0
240000,40.389637,-3.7530806,Madrid,purchase,84,2,1,0
950000,40.42175,-3.6998656,Madrid,purchase,167,4,0,0
199900,40.429577,-3.6481657,Madrid,purchase,61,2,0,0
487500,40.492756,-3.7011747,Madrid,purchase,85,3,0,0
224000,40.430103,-3.642659,Madrid,purchase,71,3,0,0
210000,40.421776,-3.6521869,Madrid,purchase,85,3,0,0
230000,40.497856,-3.687417,Madrid,purchase,62,2,0,0
540000,40.406734,-3.6954997,Madrid,purchase,121,3,1,0
735000,40.49374,-3.6188066,Madrid,purchase,120,3,1,0
290000,40.408905,-3.7008939,Madrid,purchase,62,2,0,0
197000,40.477562,-3.70753,Madrid,purchase,53,2,1,0
89990,40.397823,-3.6584158,Madrid,purchase,58,3,0,0
175000,40.386425,-3.743141,Madrid,purchase,84,2,1,0
310000,40.4476,-3.7063766,Madrid,purchase,70,3,0,0
400000,40.457092,-3.5931149,Madrid,purchase,97,2,1,0
880000,40.415394,-3.6642017,Madrid,purchase,167,3,1,0
2990000,40.42744,-3.6763968,Madrid,purchase,330,5,1,0
225000,40.36218,-3.5896273,Madrid,purchase,58,1,1,0
895000,40.43662,-3.696902,Madrid,purchase,80,2,1,0
1050000,40.438965,-3.6728344,Madrid,purchase,259,6,1,0
290000,40.457127,-3.6472018,Madrid,purchase,58,1,1,0
87000,40.34419,-3.7123349,Madrid,purchase,48,2,0,0
215000,40.410427,-3.6984398,Madrid,purchase,45,1,0,0
590000,40.428562,-3.672242,Madrid,purchase,80,2,1,0
209900,40.4102,-3.7270243,Madrid,purchase,81,3,0,0
141000,40.448944,-3.705502,Madrid,purchase,34,2,0,0
136000,40.405785,-3.6133204,Madrid,purchase,61,2,0,0
255000,40.43449,-3.649271,Madrid,purchase,69,2,1,0
154000,40.37887,-3.7729032,Madrid,purchase,66,3,0,0
155000,40.391327,-3.7153463,Madrid,purchase,64,1,0,0
330000,40.392765,-3.723925,Madrid,purchase,103,3,1,0
159000,40.40048,-3.6913097,Madrid,purchase,36,2,0,0
235000,40.40837,-3.7019873,Madrid,purchase,64,2,0,0
165000,40.389595,-3.7089627,Madrid,purchase,80,3,0,0
715000,40.46283,-3.7489362,Madrid,purchase,115,4,0,1
359000,40.466927,-3.7075183,Madrid,purchase,110,2,1,0
349000,40.408546,-3.7107606,Madrid,purchase,63,2,1,0
186500,40.426594,-3.64038,Madrid,purchase,81,3,0,0
195000,40.3865,-3.7069278,Madrid,purchase,101,3,0,0
785000,40.416428,-3.6939187,Madrid,purchase,121,2,1,0
325000,40.425503,-3.6620862,Madrid,purchase,75,2,0,0
148000,40.37559,-3.7410119,Madrid,purchase,65,2,0,0
580000,40.463448,-3.6501443,Madrid,purchase,135,4,0,0
105000,40.39074,-3.6686063,Madrid,purchase,50,3,0,0
455000,40.43453,-3.6725981,Madrid,purchase,74,2,1,0
1070000,40.409187,-3.6713152,Madrid,purchase,182,4,1,0
275000,40.43032,-3.6966789,Madrid,purchase,43,2,0,0
170000,40.387283,-3.710458,Madrid,purchase,79,3,0,0
1520000,40.412464,-3.677269,Madrid,purchase,210,4,1,0
